1689
movej(-1.5707963267949, -2.2917918125775, 1.5369369983673, -1.5707963267949, -1.5707963705063, 1.5707963705063)
movej(-0.23145397106675, -0.62376387516526, 0.45445504784584, -4.5452638427403, 1.5704712867737, 1.3395328521729)
movej(-0.23145397106675, -0.62376387516526, 0.45445504784584, -4.5452638427403, 1.5704712867737, 1.3395328521729)
movej(-0.23144995205181, -0.62844427368811, 0.47692812265777, -4.5630565118613, 1.5704728847639, 1.3395371061514)
movej(-0.231445930192, -0.63210653318937, 0.49738189221093, -4.5798480257028, 1.570474394557, 1.3395413490451)
movej(-0.23144193446716, -0.6352403571991, 0.51679923864548, -4.5961315495915, 1.5704758663143, 1.3395455051598)
movej(-0.23143796612722, -0.63788060044347, 0.535253739683, -4.611945811069, 1.570477294575, 1.3395496347028)
movej(-0.23143395699738, -0.64007249747168, 0.552839287166, -4.6273394651617, 1.5704786908983, 1.3395537492357)
movej(-0.23142997340535, -0.64185375190321, 0.56963307620689, -4.642352003422, 1.570480051137, 1.3395578436353)
movej(-0.23142597170561, -0.6432554119515, 0.5856995197284, -4.6570167905415, 1.5704813814788, 1.3395619336949)
movej(-0.23142199431249, -0.64430497128596, 0.60109538576136, -4.6713631013021, 1.5704826863761, 1.3395659487963)
movej(-0.23141802019976, -0.6450252995996, 0.61586706577053, -4.6854144565796, 1.570483963166, 1.3395699707104)
movej(-0.2314140501783, -0.64543640098101, 0.63005584185385, -4.6991921348419, 1.5704852157146, 1.3395739700798)
movej(-0.23141008141582, -0.64555646953178, 0.6436987481391, -4.7127149765709, 1.5704864464477, 1.3395779209953)
movej(-0.23140611516254, -0.64540084987432, 0.65682732823001, -4.7259991798435, 1.5704876546299, 1.3395818827072)
movej(-0.23140212993534, -0.64498315817114, 0.66946858460226, -4.7390581314454, 1.5704888422679, 1.339585847762)
movej(-0.231398168459, -0.64431625375136, 0.6816486736112, -4.7519051283643, 1.5704900103235, 1.3395897742057)
movej(-0.23139418765144, -0.64341074110566, 0.69338924338954, -4.7645512147558, 1.570491159105, 1.3395936760332)
movej(-0.23139025320241, -0.64227710845846, 0.70471055349765, -4.7770061609495, 1.5704922904007, 1.3395975477938)
movej(-0.23138629798751, -0.64092418727536, 0.71563045377212, -4.7892789858522, 1.5704934043946, 1.3396014274217)
movej(-0.23138232312813, -0.63935996299939, 0.72616501225287, -4.8013777720603, 1.5704945016872, 1.3396053143573)
movej(-0.23137837187212, -0.63759245077486, 0.73632926240596, -4.8133095383466, 1.5704955807347, 1.339609136149)
pp(1,1,0)
movej(-0.23137837187212, -0.63759245077486, 0.73632926240596, -4.8133095383466, 1.5704955807347, 1.339609136149)
movej(-0.23138232312813, -0.63935996299939, 0.72616501225287, -4.8013777720603, 1.5704945016872, 1.3396053143573)
movej(-0.23138629798751, -0.64092418727536, 0.71563045377212, -4.7892789858522, 1.5704934043946, 1.3396014274217)
movej(-0.23139025320241, -0.64227710845846, 0.70471055349765, -4.7770061609495, 1.5704922904007, 1.3395975477938)
movej(-0.23139418765144, -0.64341074110566, 0.69338924338954, -4.7645512147558, 1.570491159105, 1.3395936760332)
movej(-0.231398168459, -0.64431625375136, 0.6816486736112, -4.7519051283643, 1.5704900103235, 1.3395897742057)
movej(-0.23140212993534, -0.64498315817114, 0.66946858460226, -4.7390581314454, 1.5704888422679, 1.339585847762)
movej(-0.23140611516254, -0.64540084987432, 0.65682732823001, -4.7259991798435, 1.5704876546299, 1.3395818827072)
movej(-0.23141008141582, -0.64555646953178, 0.6436987481391, -4.7127149765709, 1.5704864464477, 1.3395779209953)
movej(-0.2314140501783, -0.64543640098101, 0.63005584185385, -4.6991921348419, 1.5704852157146, 1.3395739700798)
movej(-0.23141802019976, -0.6450252995996, 0.61586706577053, -4.6854144565796, 1.570483963166, 1.3395699707104)
movej(-0.23142199431249, -0.64430497128596, 0.60109538576136, -4.6713631013021, 1.5704826863761, 1.3395659487963)
movej(-0.23142597170561, -0.6432554119515, 0.5856995197284, -4.6570167905415, 1.5704813814788, 1.3395619336949)
movej(-0.23142997340535, -0.64185375190321, 0.56963307620689, -4.642352003422, 1.570480051137, 1.3395578436353)
movej(-0.23143395699738, -0.64007249747168, 0.552839287166, -4.6273394651617, 1.5704786908983, 1.3395537492357)
movej(-0.23143796612722, -0.63788060044347, 0.535253739683, -4.611945811069, 1.570477294575, 1.3395496347028)
movej(-0.23144193446716, -0.6352403571991, 0.51679923864548, -4.5961315495915, 1.5704758663143, 1.3395455051598)
movej(-0.231445930192, -0.63210653318937, 0.49738189221093, -4.5798480257028, 1.570474394557, 1.3395413490451)
movej(-0.23144995205181, -0.62844427368811, 0.47692812265777, -4.5630565118613, 1.5704728847639, 1.3395371061514)
movej(-0.23145397106675, -0.62376387516526, 0.45445504784584, -4.5452638427403, 1.5704712867737, 1.3395328521729)
movej(-0.23145397106675, -0.62376387516526, 0.45445504784584, -4.5452638427403, 1.5704712867737, 1.3395328521729)
movej(-0.088715032735143, -0.83206476370362, -0.24176137149334, -3.5022530118611, 1.1239712238312, 1.1181807518005)
movej(0.19495360454055, -1.552725379416, -1.5549402236938, -1.6063890392568, 1.5713971853256, 0.19497708976269)
movej(0.19495360454055, -1.552725379416, -1.5549402236938, -1.6063890392568, 1.5713971853256, 0.19497708976269)
movej(0.1950607435231, -1.5515116812432, -1.573587657023, -1.588955560353, 1.5713988855115, 0.19508416714704)
movej(0.19516805141553, -1.5507184949886, -1.5918092622879, -1.5715271426821, 1.5714005359583, 0.19519144091949)
movej(0.19527547508715, -1.5502054198579, -1.6097566378962, -1.5540928435423, 1.571402187374, 0.19529885797691)
movej(0.19538301598733, -1.5499730509284, -1.6274354007575, -1.5366464501369, 1.5714038401803, 0.19540644959615)
movej(0.19549066226406, -1.550022189834, -1.6448500034322, -1.5191827098914, 1.571405493688, 0.19551414441036)
movej(0.19559843835014, -1.5503536578379, -1.6620049683776, -1.5016962773168, 1.5714071474475, 0.19562203886275)
movej(0.19570632001304, -1.5509688060788, -1.6789040959223, -1.4841820028633, 1.5714088030259, 0.19573002457684)
movej(0.19581433175728, -1.5518688938589, -1.6955507760034, -1.466635236333, 1.5714104595629, 0.19583816832184)
movej(0.19592246210971, -1.5530556651905, -1.7119486523479, -1.4490505891318, 1.5714121136762, 0.19594650079252)
movej(0.19603075957981, -1.5545310062248, -1.7281001337902, -1.4314237679845, 1.5714137719985, 0.19605498666447)
movej(0.19613912633697, -1.5562967748718, -1.7440077830204, -1.4137503514351, 1.5714154309852, 0.19616357030855)
movej(0.19624761244085, -1.5583551627268, -1.7596733550054, -1.3960263920821, 1.5714170849371, 0.19627234376405)
