0,0,-1.49E-08,-1.14E-06,0.0054,0,0,0
0,2,0.00980013,-0.0594,0.1188,0,1.5708,8.50E-08
0,1,-0.0643999,0.0396007,0.0197999,0,1.5708,8.50E-08
