0,0,-1.49E-08,-1.14E-06,0.0054,0,0,0
0,1,-0.0197993,0.0643997,0.0197994,1.5707,1.19E-07,-1.5708
0,2,-0.0693999,7.45E-09,0.0198,0,1.5708,0
