0,0,-4.42E-09,-1.04E-06,0.0054,0,0,0
0,2,-0.0593999,0.0694,0.019799,1.5707,5.96E-08,-1.5708
0,1,6.11E-07,0.0644001,0.0197995,1.5707,5.96E-08,-1.5708
0,2,-0.0989998,0.0496,0.098999,1.5707,5.96E-08,-1.5708
