0,0,1.86E-09,-1.13E-06,0.0054,0,0,0
0,2,0.0198001,0.0694,0.019799,1.5707,2.09E-07,-1.5708
0,1,0.0644,-0.0990005,0.0396,0,-1.5708,3.1415
0,1,0.0644,-0.0198006,0.0198,0,-1.5708,3.1415
