0,0,3.73E-09,-1.13E-06,0.0054,0,0,0
0,1,-0.0989994,0.0643999,0.0395994,1.5707,5.96E-08,-1.5708
0,2,0.0990003,0.0694,0.019799,1.5707,5.96E-08,-1.5708
