0,0,0,-9.78E-07,0.0054,0,0,0
0,1,-0.0989992,-0.0147999,0.1188,1.5707,2.38E-07,-1.5708
0,1,-0.0395994,0.0644,0.0197996,1.5707,2.38E-07,-1.5708
0,2,0.0990002,-0.00979992,0.0989991,1.5707,2.38E-07,-1.5708
