0,0,0,-1.13E-06,0.0054,0,0,0
0,1,-0.0644,0.0594006,0.0198,0,1.5708,0
0,1,0.0396008,0.0643998,0.0197995,1.5707,2.98E-08,-1.5708
0,1,0.0644,-0.0990008,0.0594,0,-1.5708,3.1415
0,1,0.0644,-0.0198007,0.0198001,0,-1.5708,3.1415
0,2,-0.0694,-0.0198001,0.0198,0,1.5708,0
